[HEADER]
Format	J&M ASCII Table
Comment	COA_09_P.00037_HAL03-noFilter_UVIR600um2-UV400um0.5_23mm
Date	02/08/2024 12:19:50
Order	Y (evenX)
TechType	UV
NumPoints	841
FirstX	304
LastX	1144
XType	nm
YType	Transmission
ZType	s
NumSubFile	61
Matrix	Z vs X
[LOGIN]
Name=JM
[INSTRUMENT]
Name=TIDAS S
Detector=MMS - ASPEN 97,5 kHz
Diodearray=256 Pixel
Serial#=39059
Calibrated=2016-03-14
Range=303.56-1144.49 [nm] (F0)

SWVersion=v3.22.6 (build 0)
[CONFIG]
ChannelName=Result
ChannelType=Normalized
[PARAMETER]
It=124.00
Aver=20
Norm=1
Range=304.0-1144.0 nm
Scan=Single
[TRIGGER]
Sweep=0
Scan=0
[DIO]
DigOut=0x0000
DigIn=0x0000
[DATA]
	00:00:00.000	00:00:23.822	00:00:47.617	00:01:11.618	00:01:35.418	00:01:59.426	00:02:23.428	00:02:47.231	00:03:11.226	00:03:35.220	00:03:59.018	00:04:23.013	00:04:47.008	00:05:10.811	00:05:34.804	00:05:58.795	00:06:22.790	00:06:46.783	00:07:10.784	00:07:34.777	00:07:58.768	00:08:22.767	00:08:46.759	00:09:10.752	00:09:34.748	00:09:58.748	00:10:22.746	00:10:46.546	00:11:10.543	00:11:34.542	00:11:58.542	00:12:22.529	00:12:46.532	00:13:10.530	00:13:34.521	00:13:58.514	00:14:22.512	00:14:46.509	00:15:10.510	00:15:34.505	00:15:58.495	00:16:22.493	00:16:46.294	00:17:10.287	00:17:34.089	00:17:58.084	00:18:22.078	00:18:46.075	00:19:10.073	00:19:34.069	00:19:57.872	00:20:21.866	00:20:45.864	00:21:09.854	00:21:33.850	00:21:57.857	00:22:21.856	00:22:45.852	00:23:09.845	00:23:33.842	00:23:57.836
334	25.124321	25.527134	26.238998	25.589455	26.15027	24.611332	23.830214	26.56568	24.096472	25.83429	25.617781	25.347733	25.784565	26.345381	25.406286	24.280886	26.134535	23.443136	24.076973	26.08102	24.767441	27.284475	27.227846	24.983946	23.901363	24.442656	25.71344	26.364882	25.68511	25.335815	26.39007	23.604906	24.254452	25.459805	25.841194	23.253714	22.971096	24.932325	24.747913	25.308731	23.052916	23.321045	23.77862	25.374842	24.377193	25.271601	23.795006	25.546635	22.839525	23.054787	24.10216	22.31963	24.243753	21.565624	24.256348	23.377674	23.990116	23.397203	23.700565	25.33392	23.059822
335	24.990206	25.574648	26.03993	25.237932	25.952122	24.509222	24.002003	26.20376	24.265432	25.692633	25.425291	25.6362	25.696569	26.410759	25.773796	24.819704	25.431961	23.937746	24.219559	25.910187	24.876137	27.047724	26.672983	25.143476	23.806795	24.475136	25.891777	26.456633	25.704395	24.641727	25.790998	23.59318	24.395178	25.29557	26.07131	22.767654	23.31134	25.384533	24.83029	25.544476	23.020473	23.046732	24.243086	24.733448	23.958889	25.215588	23.435995	25.620523	23.606121	22.783331	23.553951	22.746485	24.490839	21.336517	24.158009	23.421473	23.894606	23.467346	24.059641	24.87887	23.399151
336	24.858898	25.621155	25.845039	24.893764	25.758154	24.409271	24.170166	25.849468	24.430828	25.553942	25.236856	25.918564	25.61039	26.474751	26.133568	25.347181	24.74412	24.421919	24.359159	25.742933	24.982559	26.81596	26.129801	25.299644	23.71423	24.506924	26.066355	26.546419	25.723261	23.962189	25.204536	23.581657	24.532934	25.134777	26.296551	22.2918	23.644444	25.827248	24.910892	25.77528	22.988724	22.778173	24.697798	24.105526	23.549337	25.160763	23.084492	25.692822	24.356586	22.51754	23.017279	23.164352	24.732691	21.112209	24.06175	23.464334	23.801117	23.536001	24.411154	24.433372	23.731304
337	24.69495	25.608936	25.662064	24.652756	25.652678	24.27623	24.201229	25.630804	24.426231	25.305891	25.093344	26.169813	25.501129	26.304239	26.219851	25.455866	24.429325	24.554337	24.493391	25.66361	24.974628	26.388628	25.583994	25.373024	23.730955	24.557457	25.982391	26.182402	25.585518	23.688761	24.627815	23.623148	24.512167	24.963694	26.130819	22.251343	23.705963	25.907391	24.582525	25.658998	22.660778	22.743515	24.67001	23.926218	23.420042	24.95121	22.804485	25.410578	24.54188	22.234219	22.840387	23.309114	24.649687	21.110834	23.976254	23.493469	23.685665	23.480986	24.326292	24.049707	23.912188
338	24.486591	25.518427	25.493877	24.547607	25.664387	24.0984	24.049953	25.591391	24.195292	24.910658	25.008795	26.381021	25.360489	25.820404	25.942493	25.007523	24.609276	24.219164	24.621223	25.700882	24.814386	25.698343	25.031424	25.33659	23.893286	24.6332	25.553652	25.211987	25.238428	23.95433	24.060633	23.735376	24.280209	24.777891	25.443539	22.790377	23.406284	25.505205	23.707666	25.079895	21.936543	23.020012	23.999588	24.343145	23.663031	24.534389	22.61795	24.654558	23.975689	21.925861	23.141449	23.091085	24.1336	21.4062	23.904613	23.504446	23.540321	23.260971	23.659843	23.746056	23.892637
339	24.282988	25.430002	25.329554	24.444883	25.675846	23.924625	23.902126	25.552925	23.969622	24.524475	24.926195	26.587421	25.223082	25.347672	25.671465	24.569473	24.785154	23.891672	24.746181	25.737322	24.657825	25.023874	24.491522	25.301033	24.051956	24.707205	25.134727	24.263769	24.899288	24.213852	23.506405	23.845036	24.05357	24.596354	24.771959	23.317114	23.113474	25.11223	22.852793	24.514019	21.228876	23.290209	23.344532	24.750563	23.900486	24.127138	22.435699	23.915836	23.422457	21.624573	23.435654	22.878033	23.629351	21.694836	23.834631	23.515219	23.398319	23.045979	23.008669	23.449364	23.873581
340	24.152145	25.362698	25.208134	24.378256	25.706068	23.783073	23.777374	25.505814	23.797358	24.249424	24.807655	26.782036	25.10516	24.99917	25.422848	24.218019	24.94206	23.61425	24.841923	25.769075	24.578506	24.489817	24.069155	25.216871	24.198011	24.753231	24.801754	23.462524	24.595831	24.461248	23.081875	23.963318	23.891745	24.42412	24.163746	23.77165	22.895906	24.781775	22.169029	24.040611	20.683794	23.548378	22.832922	25.11372	24.080753	23.81164	22.283577	23.296564	22.956057	21.470669	23.720087	22.741343	23.207872	21.99732	23.823061	23.522673	23.233755	22.90733	22.526655	23.259283	23.840361
341	24.547596	25.444054	25.39061	24.572634	25.881401	23.862345	23.807278	25.387291	24.000065	24.767117	24.402412	26.917225	25.11602	25.530825	25.305513	24.464146	24.979975	23.671207	24.73292	25.770416	25.066746	24.929874	24.465794	24.756308	24.271336	24.596024	25.064247	23.645321	24.51507	24.654436	23.566837	24.163645	24.192028	24.296396	23.940828	23.752186	23.210472	24.871462	22.667084	24.190355	21.277338	23.754658	23.321455	25.198647	23.859026	24.137785	22.334906	23.481741	23.071903	22.399136	23.973354	23.157026	23.344845	22.448387	24.247944	23.506779	22.875797	23.320631	23.242149	23.840628	23.696243
342	24.931856	25.523079	25.567919	24.761507	26.051769	23.939371	23.836306	25.27211	24.197035	25.27014	24.008598	27.048584	25.126568	26.047462	25.191462	24.703306	25.016808	23.726547	24.626966	25.771687	25.541168	25.357481	24.85121	24.308739	24.342577	24.443279	25.319311	23.822945	24.436586	24.842154	24.038107	24.358303	24.483812	24.172253	23.724209	23.73324	23.516109	24.958582	23.151049	24.335884	21.854118	23.955097	23.796192	25.281139	23.643564	24.454699	22.384777	23.661652	23.184494	23.30134	24.219456	23.560949	23.477964	22.886717	24.66083	23.491327	22.527958	23.72224	23.937403	24.405529	23.556223
343	25.305393	25.599941	25.740301	24.945133	26.217403	24.014267	23.864567	25.16016	24.388531	25.759178	23.625809	27.176273	25.136841	26.549688	25.080639	24.935814	25.052658	23.780386	24.524012	25.772963	26.00238	25.773182	25.225872	23.873667	24.411852	24.294788	25.567278	23.995607	24.360332	25.024656	24.49625	24.54755	24.767454	24.05159	23.513624	23.714842	23.813244	25.043314	23.621563	24.477371	22.41481	24.149967	24.257711	25.361378	23.434103	24.762794	22.433277	23.836563	23.29394	24.178406	24.45871	23.953625	23.607367	23.312819	25.062195	23.476303	22.189835	24.112644	24.613289	24.954695	23.420101
344	25.014338	25.383266	25.463692	24.851482	25.819555	23.948784	23.868361	24.779123	24.493608	25.503889	23.478327	26.302094	24.58815	26.154289	24.872587	24.98517	24.738922	23.694448	24.361931	25.654661	25.68182	25.52301	25.031424	23.904539	24.149855	24.203094	25.287767	24.006092	24.128725	24.929895	24.344847	24.230253	24.541897	24.063377	23.457224	23.63513	23.677387	24.567022	23.157688	24.266434	22.59269	23.72364	24.20513	24.957054	23.111433	24.541897	22.437922	23.791958	23.071211	23.956848	24.419216	23.662312	23.384863	23.206932	24.798218	23.342628	22.238861	23.72364	24.558958	24.834398	23.130529
345	24.575958	25.103361	25.089201	24.695768	25.299936	23.852264	23.866425	24.343987	24.57655	25.082123	23.388296	25.214958	23.921928	25.559967	24.646496	24.991222	24.351067	23.578075	24.189606	25.511261	25.187489	25.124342	24.709644	24.042328	23.816843	24.126455	24.892344	23.97887	23.86614	24.773102	24.055897	23.802685	24.203482	24.105499	23.437592	23.542959	23.444389	23.971226	22.487825	23.978563	22.678453	23.162811	24.034966	24.449331	22.769379	24.203482	22.432322	23.697601	22.776457	23.486277	24.316235	23.219189	23.085787	22.980421	24.386181	23.184357	22.376253	23.162811	24.337191	24.562082	22.811596
346	24.149481	24.831093	24.724924	24.544313	24.794477	23.758373	23.864565	23.920662	24.657209	24.671827	23.300713	24.157372	23.273827	24.981791	24.426531	24.997108	23.973759	23.464867	24.021967	25.371759	24.706606	24.736517	24.396641	24.17639	23.492916	24.051878	24.507675	23.952412	23.610699	24.620594	23.77483	23.386723	23.874294	24.146479	23.418497	23.453274	23.21773	23.391611	21.836185	23.698549	22.761908	22.617262	23.869429	23.955439	22.436651	23.874294	22.426899	23.605812	22.489748	23.028528	24.21603	22.78812	22.794846	22.760069	23.985352	23.030392	22.509905	22.617262	24.121431	24.297176	22.501341
347	23.905777	24.851414	24.610264	24.42178	24.678148	23.792952	23.864422	23.894791	24.387505	24.580172	23.510696	23.796812	23.050972	24.760908	24.553988	25.039598	23.936169	23.469017	23.973663	25.193829	24.591503	24.610264	24.365526	24.105272	23.404995	23.890606	24.191917	23.962353	23.566971	24.395273	23.842077	23.333523	23.80426	24.131779	23.536903	23.582146	23.111132	23.224258	21.698921	23.732813	22.843729	22.550188	23.653294	23.849525	22.54274	23.781639	22.670763	23.619661	22.437038	22.911613	24.018629	22.685637	22.817545	22.681774	23.755135	23.073591	22.787476	22.595451	23.901917	24.007318	22.561499
348	23.839336	25.1569	24.738419	24.327007	24.940578	23.952805	23.865931	24.256021	23.775557	24.798698	24.011288	24.114164	23.241699	24.887367	25.020336	25.117916	24.22945	23.587511	24.041473	24.977856	24.832384	24.738419	24.60895	23.834042	23.546713	23.644291	23.942213	24.007788	23.729368	24.098276	24.24893	23.633585	23.986513	24.062794	23.789648	23.924416	23.121117	23.458042	22.06238	24.073387	22.924253	22.949074	23.387171	24.121279	23.076725	23.919119	23.158302	23.73646	22.612148	23.126413	23.725868	22.902977	23.145916	22.741619	23.690388	23.309071	23.206196	23.083839	23.677977	23.692183	22.982759
349	23.774351	25.455585	24.863722	24.234367	25.197145	24.109123	23.867428	24.609238	23.177204	25.012341	24.500742	24.424454	23.428162	25.011036	25.476334	25.194492	24.516205	23.703369	24.107775	24.766687	25.067924	24.863722	24.846977	23.568844	23.685274	23.403458	23.698065	24.052212	23.888176	23.807888	24.646729	23.92697	24.164686	23.995323	24.036793	24.259068	23.130903	23.686602	22.417753	24.406382	23.002985	23.339085	23.126945	24.386961	23.598852	24.053537	23.635015	23.850662	22.783384	23.336433	23.439623	23.115482	23.466957	22.800131	23.62706	23.539288	23.615597	23.561359	23.459044	23.384062	23.394625
350	23.708197	25.672678	24.945095	24.218889	25.377518	24.201038	23.816643	24.897045	22.879076	25.159231	24.843489	24.645828	23.636833	25.115332	25.797596	25.215519	24.693878	23.813911	24.169464	24.581305	25.285547	24.945095	25.038443	23.385595	23.793306	23.252459	23.551725	24.080225	23.978643	23.509138	24.940964	24.140621	24.302622	23.922356	24.168087	24.483828	23.171459	23.874306	22.673113	24.670544	23.057486	23.65604	22.911983	24.560699	23.945692	24.087065	24.003355	23.959436	22.961432	23.481693	23.21538	23.284012	23.720543	22.802162	23.570932	23.683483	23.988277	23.951199	23.304617	23.196173	23.617561
351	23.632721	25.564093	24.848774	24.52375	25.252321	24.030832	23.54488	24.931183	23.811487	25.037712	24.597643	24.511351	23.951502	25.14579	25.578871	25.006624	24.428944	23.909525	24.215862	24.491116	25.442785	24.848774	25.048584	23.531628	23.781229	23.465549	23.802994	24.041704	23.790573	23.156134	24.823124	24.036268	24.281961	23.82168	23.825567	24.265633	23.342691	23.904068	22.528658	24.665272	23.014589	23.68948	22.871538	24.36282	23.585329	23.70273	23.944517	24.052597	23.179426	23.366835	23.234634	23.280519	23.709694	22.569107	23.540993	23.478777	24.232191	24.001274	23.408791	23.496635	23.068268
352	23.559786	25.459126	24.755661	24.818499	25.131268	23.866285	23.282141	24.964201	24.713026	24.920216	24.359964	24.381325	24.255735	25.175255	25.367435	24.804651	24.172806	24.001963	24.260738	24.403931	25.594824	24.755661	25.058424	23.672857	23.769573	23.671614	24.045952	24.004475	23.608776	22.814846	24.709183	23.935369	24.262005	23.724339	23.494438	24.05471	23.508286	23.932878	22.389008	24.660194	22.973131	23.721848	22.832451	24.171539	23.236929	23.331131	23.887646	24.142664	23.390211	23.255777	23.253267	23.277138	23.699221	22.343796	23.512062	23.280897	24.468033	24.049707	23.509552	23.787174	22.537201
353	23.489193	25.357565	24.665569	25.103642	25.014145	23.707087	23.027954	24.99613	25.585133	24.806553	24.130018	24.255543	24.550055	25.203741	25.162857	24.60927	23.924982	24.091393	24.304134	24.319572	25.741869	24.665569	25.067911	23.809446	23.758257	23.870922	24.28097	23.968422	23.432871	22.484673	24.598963	23.837767	24.242661	23.630154	23.174091	23.850649	23.668463	23.960714	22.253895	24.655285	22.933008	23.753124	22.794621	23.986458	22.899874	22.971632	23.832613	24.229801	23.594107	23.148348	23.271297	23.273851	23.689053	22.125793	23.484039	23.089449	24.696169	24.096546	23.606989	24.068226	22.023434
354	23.758455	25.303391	24.60672	25.045877	24.964043	23.566704	23.552931	24.946066	25.409126	25.065947	24.099728	24.361259	24.466995	24.88014	25.117769	24.772497	23.967999	23.884075	24.159544	24.518984	25.512934	24.822374	25.049894	24.043911	23.796316	23.967999	24.554918	24.053831	23.456972	22.812307	24.592779	23.900126	24.091692	23.786375	22.91593	23.684471	23.584682	24.197594	22.393032	24.480934	23.017811	23.922123	22.882086	23.98196	23.093744	23.035789	23.396946	24.235476	23.480852	23.149563	23.231375	23.339201	23.800335	22.167458	23.542824	22.937906	24.387068	23.776249	23.570721	23.614506	22.139538
355	24.063822	25.257359	24.55402	24.944506	24.924561	23.433567	24.163778	24.88682	25.099733	25.366173	24.096991	24.494202	24.336576	24.520666	25.095388	24.9779	24.048222	23.644329	23.994881	24.749365	25.24176	25.006723	25.028843	24.283459	23.839653	24.048222	24.824806	24.152506	23.506855	23.216326	24.600658	23.981657	23.928337	23.970608	22.674755	23.528975	23.471308	24.454287	22.563951	24.289959	23.116388	24.103735	22.983261	24.001604	23.351625	23.154108	22.92539	24.230118	23.329283	23.165159	23.185106	23.411448	23.92399	22.242222	23.611139	22.796812	24.017	23.417967	23.517904	23.078465	22.335438
356	24.357609	25.213034	24.503304	24.846958	24.886536	23.305475	24.751463	24.8298	24.802061	25.655035	24.09436	24.622091	24.2111	24.174789	25.073858	25.175491	24.125389	23.413626	23.836435	24.97101	24.980814	25.184059	25.008574	24.513924	23.881332	24.125389	25.08448	24.247427	23.554832	23.605032	24.608202	24.060085	23.771152	24.147827	22.442699	23.379349	23.362211	24.701246	22.728384	24.10622	23.211197	24.278435	23.080591	24.02051	23.599731	23.267933	22.471672	24.22497	23.183437	23.180168	23.140574	23.480961	24.042948	22.314144	23.676872	22.661049	23.66095	23.073256	23.467072	22.562685	22.523903
357	24.365145	25.036331	24.550837	24.761583	25.044044	23.367693	24.953583	24.892649	24.742834	25.677813	24.210545	24.50252	24.351006	24.190254	25.159565	25.20956	24.40563	23.355232	23.999798	25.006624	24.738186	25.17679	25.07373	24.460373	24.19334	24.077917	25.178333	24.358856	23.665817	24.054422	24.54775	24.112232	23.771963	24.141918	22.733908	23.344296	23.39892	24.554039	22.974319	24.321341	23.07275	24.302689	23.14138	24.179338	23.509811	23.377068	22.560675	24.229315	23.14138	23.227232	22.933834	23.678278	23.959312	22.548216	23.81567	22.727736	23.55813	22.971254	23.668903	22.471756	22.989885
358	24.165359	24.76593	24.6689	24.686075	25.341162	23.566929	24.874115	25.041515	24.856939	25.50774	24.411335	24.205296	24.681334	24.467127	25.321844	25.124815	24.829433	23.42227	24.394138	24.907166	24.511808	25.035969	25.199947	24.201853	24.697226	23.940845	25.150999	24.480879	23.821072	24.54224	24.43882	24.144739	23.887175	24.003523	23.400351	23.392641	23.540743	24.123297	23.276291	24.822586	22.767185	24.21773	23.174994	24.437519	23.176294	23.481506	23.041468	24.240471	23.174994	23.296911	22.612215	23.965729	23.730064	22.896809	24.005648	22.940168	23.639898	23.046211	24.051151	22.689451	23.651049
359	23.973661	24.506475	24.782187	24.613634	25.626263	23.758108	24.797873	25.184361	24.966427	25.344519	24.603983	23.920082	24.998322	24.732824	25.477558	25.043505	25.23612	23.486593	24.772554	24.811705	24.294558	24.900814	25.321037	23.953796	25.180725	23.809286	25.124784	24.597967	23.970026	25.010353	24.334286	24.175947	23.997725	23.870701	24.039852	23.43903	23.676828	23.709961	23.566051	25.303551	22.473963	24.136217	23.207245	24.685261	22.856272	23.581701	23.502823	24.251192	23.207245	23.363768	22.303574	24.241558	23.510075	23.231308	24.18796	23.144014	23.718376	23.118134	24.417944	22.898363	24.285486
360	23.833855	24.311945	24.868832	24.493399	25.659153	23.880369	24.720522	25.245146	24.930038	25.12488	24.738955	23.59795	25.15254	24.869272	25.519186	24.855867	25.431183	23.499893	24.860912	24.734333	24.121725	24.716341	25.324345	23.718195	25.375887	23.680906	24.967346	24.61869	23.98303	25.158009	24.173267	24.112944	24.107473	23.796549	24.488373	23.407288	23.741249	23.333117	23.699762	25.501177	22.265013	24.019896	23.138275	24.772062	22.608624	23.537605	23.741673	24.196304	23.17976	23.393036	22.199219	24.400389	23.332691	23.416496	24.24744	23.194014	23.649069	23.096363	24.512697	22.998732	24.540781
361	23.827591	24.282846	24.888191	24.228086	24.985439	23.819551	24.633194	25.08041	24.48004	24.726999	24.723553	23.14337	24.862545	24.654249	25.243517	24.352533	25.048239	23.370808	24.141174	24.700968	24.058472	24.376648	24.996559	23.496765	24.777163	23.549992	24.426813	24.370142	23.614702	24.417244	23.839075	23.779341	24.224642	23.8808	24.439445	23.152941	23.609726	23.025434	23.406406	24.919216	22.274588	23.795418	22.778475	24.41378	22.542618	23.083635	23.375782	23.952019	22.981794	23.319111	22.660156	24.244165	23.259377	23.198111	23.966583	22.815626	23.157917	22.809099	23.850559	22.802591	23.752161
362	23.821459	24.254313	24.907152	23.968082	24.325218	23.759956	24.547619	24.918972	24.03904	24.337055	24.708464	22.697866	24.578333	24.443527	24.973364	23.859245	24.672949	23.244305	23.435846	24.668257	23.996487	24.043768	24.675331	23.279766	24.190393	23.4217	23.897089	24.126564	23.253742	23.69129	23.511568	23.452431	24.339491	23.96339	24.3915	22.903683	23.480835	22.723906	23.118919	24.348875	22.283976	23.575434	22.425873	24.062681	22.477936	22.638727	23.017212	23.712622	22.78779	23.246668	23.111898	24.091085	23.187532	22.984097	23.691326	22.444786	22.676571	22.527582	23.201679	22.610378	22.979315
363	23.815458	24.22636	24.925751	23.713238	23.678057	23.701553	24.463749	24.760744	23.606766	23.954861	24.693687	22.261209	24.299778	24.236973	24.70857	23.375753	24.305101	23.120319	22.744474	24.636206	23.935743	23.717489	24.360456	23.067074	23.615269	23.295977	23.37788	23.887821	22.89994	22.979736	23.190556	23.132006	24.452063	24.044342	24.344519	22.65937	23.354509	22.42836	22.837135	23.789854	22.293192	23.359818	22.080263	23.718544	22.414549	22.202658	22.665749	23.477974	22.59762	23.175673	23.554716	23.94105	23.117121	22.774332	23.421551	22.081318	22.204784	22.25165	22.565638	22.421982	22.221775
364	24.072367	24.586609	24.948759	24.103979	24.273991	24.022835	24.766836	25.052994	23.973301	24.316677	24.46014	23.241297	24.530212	24.489222	24.6549	23.776829	24.6276	23.450518	23.114828	24.727522	24.154367	23.892977	24.457607	23.08489	23.989527	23.849451	23.646971	24.243216	23.416372	23.197668	23.459059	23.645296	24.718161	24.155207	24.39267	22.895266	23.500889	23.055899	23.148117	24.161215	22.389565	23.387276	22.615135	24.201368	23.055899	22.648424	22.976429	23.761442	23.08152	23.199345	23.72983	23.878428	23.531664	22.84741	23.50943	22.469051	22.794508	22.397268	22.780813	22.893589	22.583504
365	24.333984	24.954638	24.971006	24.516764	24.919153	24.353067	25.080139	25.359777	24.372166	24.707737	24.223507	24.2644	24.781401	24.758205	24.616339	24.21393	24.977818	23.793791	23.533251	24.822329	24.38036	24.091162	24.575426	23.115858	24.404903	24.419905	23.952024	24.619068	23.962933	23.462318	23.751514	24.18664	24.98193	24.263052	24.444481	23.149944	23.657385	23.71195	23.481417	24.572678	22.487013	23.428217	23.179949	24.713181	23.71195	23.128113	23.313641	24.063889	23.585085	23.227703	23.881109	23.823812	23.957487	22.934427	23.615091	22.885324	23.422754	22.562027	23.038097	23.384556	22.997169
366	24.583944	25.306267	24.99229	24.911173	25.535604	24.668617	25.379477	25.652885	24.75329	25.081369	23.99741	25.24192	25.021393	25.015221	24.579506	24.631588	25.312441	24.121799	23.933064	24.912907	24.596294	24.280548	24.688009	23.14546	24.801802	24.964956	24.243502	24.978189	24.48517	23.715206	24.030952	24.703896	25.233959	24.366089	24.493982	23.393288	23.806921	24.338772	23.799879	24.965841	22.580116	23.467361	23.719627	25.202202	24.338772	23.586445	23.635824	24.352873	24.066248	23.254814	24.025646	23.771627	24.364353	23.017567	23.716074	23.283049	24.023026	22.719458	23.283934	23.85368	23.392401
367	24.702497	25.439486	25.022667	25.00552	25.608522	24.75886	25.341713	25.779802	24.905876	25.306639	23.905077	25.619724	24.927876	25.008484	24.585705	24.85961	25.288349	24.215166	24.125601	24.999544	24.803249	24.392406	24.786102	23.258776	24.888712	24.930872	24.382328	24.857347	24.521152	23.899099	24.068134	24.835346	25.302549	24.314795	24.421524	23.589008	23.93232	24.636074	23.834547	24.897652	22.85614	23.538626	23.905077	25.234985	24.575624	23.684534	23.674454	24.468912	24.07411	23.345345	24.014769	23.714758	24.411444	23.081516	23.835655	23.525581	24.285694	22.915464	23.411768	23.921116	23.491236
368	24.745239	25.448132	25.057421	24.930807	25.377506	24.721693	25.117359	25.811344	24.927837	25.444162	23.889217	25.655264	24.651081	24.855228	24.615658	24.976902	25.065327	24.17588	24.198427	25.081951	25.000433	24.458576	24.873837	23.416018	24.801226	24.575518	24.433058	24.472437	24.285885	24.040361	23.969751	24.749193	25.267517	24.17885	24.282915	23.753714	24.041361	24.743254	23.710588	24.574518	23.22748	23.626101	23.889217	25.013294	24.590126	23.580023	23.554491	24.486076	23.818605	23.469034	23.917719	23.656586	24.257399	23.133307	23.962812	23.676165	24.354527	23.128368	23.471018	23.763605	23.422939
369	24.785915	25.456371	25.090477	24.859764	25.157774	24.686367	24.903961	25.841368	24.948746	25.575006	23.874161	25.689087	24.387766	24.709448	24.644167	25.088495	24.853195	24.138523	24.267738	25.16036	25.188028	24.521551	24.957314	23.565617	24.718016	24.237469	24.481335	24.10627	24.062088	24.174759	23.87616	24.66725	25.234207	24.049541	24.151072	23.910397	24.145109	24.845215	23.59268	24.267134	23.580751	23.709347	23.874161	24.802429	24.603951	23.480598	23.440384	24.502436	23.575562	23.586716	23.825394	23.601248	24.110872	23.182604	24.083776	23.819429	24.420019	23.330904	23.527399	23.613779	23.357983
370	24.859081	25.375038	24.992994	24.688	24.936026	24.623344	24.694197	25.741619	24.803499	25.516712	23.839279	25.519768	24.082613	24.550928	24.637215	25.037655	24.635651	24.090376	24.287558	25.063831	25.250288	24.492397	24.973017	23.651363	24.540113	23.959427	24.42923	23.894772	23.842331	24.224392	23.743755	24.504686	25.110071	23.914749	24.008722	23.913183	24.06411	24.768072	23.512741	24.017973	23.766876	23.722216	23.876284	24.586353	24.52319	23.446524	23.360237	24.387623	23.326284	23.56813	23.773075	23.515797	23.954809	23.152239	24.107298	23.809975	24.398439	23.394085	23.562038	23.535864	23.273951
371	25.000313	25.110382	24.629004	24.307384	24.702833	24.502384	24.484751	25.376915	24.318369	25.075087	23.763302	24.935184	23.682837	24.361385	24.558567	24.65765	24.399933	24.018837	24.208302	24.611368	25.061932	24.276567	24.852667	23.611303	24.165287	23.793034	24.173018	23.988035	23.623386	24.104752	23.528667	24.174103	24.798651	23.764387	23.840401	23.605751	23.60792	24.327187	23.50667	23.877851	23.622303	23.593668	23.91312	24.352568	24.24902	23.543036	23.345854	24.004469	23.05612	23.274204	23.799667	23.366768	23.774302	22.960304	23.935118	23.492287	24.200567	23.178389	23.554035	23.600317	23.14867
372	25.130886	24.865658	24.292439	23.955421	24.487202	24.39053	24.291077	25.039667	23.86978	24.666735	23.693029	24.394619	23.313169	24.186113	24.485838	24.306252	24.181969	23.952694	24.135008	24.192984	24.88776	24.076992	24.74136	23.574253	23.818689	23.639158	23.9361	24.074265	23.420914	23.994131	23.329763	23.868416	24.510681	23.625343	23.684738	23.321474	23.18609	23.919506	23.50106	23.74828	23.488613	23.4748	23.947187	24.136387	23.995495	23.632284	23.332544	23.650187	22.806286	23.002413	23.824253	23.228947	23.607388	22.782806	23.775888	23.19854	24.017597	22.978933	23.546644	23.65991	23.03282
373	25.251976	24.638681	23.980305	23.629021	24.28722	24.286791	24.111458	24.726898	23.453753	24.288012	23.627853	23.893309	22.970335	24.023563	24.418386	23.980358	23.979811	23.89135	24.067047	23.80497	24.726227	23.891901	24.638132	23.539892	23.497252	23.49646	23.716393	24.154232	23.23315	23.891539	23.145308	23.584917	24.243616	23.496393	23.540386	23.057816	22.79488	23.54142	23.495842	23.628109	23.364624	23.364571	23.978777	23.935881	23.760372	23.715038	23.320213	23.321621	22.574585	22.750336	23.847061	23.101139	23.452585	22.618206	23.628229	22.926113	23.847906	22.79397	23.539772	23.715158	22.925375
374	24.965208	24.394314	24.051901	23.664478	24.214951	24.288385	24.125275	24.561544	23.513599	24.312864	23.762379	23.786758	23.199659	24.007002	24.116987	24.039656	23.856073	23.676598	23.962101	23.717442	24.622734	23.664366	24.418793	23.631872	23.505423	23.652294	23.599169	23.92127	23.297474	23.872427	23.301594	23.599218	24.076267	23.566612	23.644117	23.26899	23.073273	23.705309	23.358553	23.848061	23.493238	23.150541	23.733681	23.815292	23.860243	23.648113	23.42798	23.403502	22.538929	22.897867	23.73373	23.236334	23.232101	22.689857	23.309534	22.999786	23.709253	22.657139	23.521727	23.550211	22.901873
375	24.715157	24.18251	24.115423	23.696598	24.152834	24.29019	24.137995	24.418848	23.567299	24.33596	23.879723	23.695971	23.400591	23.993231	23.854935	24.092527	23.749161	23.489937	23.871038	23.642771	24.533297	23.467052	24.228292	23.712065	23.513784	23.788486	23.497993	23.718218	23.354183	23.856201	23.438328	23.612768	23.931671	23.628244	23.734961	23.453793	23.317087	23.849421	23.239084	24.039965	23.605673	22.96471	23.520254	23.711123	23.948088	23.589558	23.521832	23.476063	22.508789	23.027233	23.635025	23.354496	23.040808	22.752859	23.032749	23.06497	23.589245	22.538778	23.506052	23.406433	22.881844
